date,headline,abstract,lead_paragraph,section,url
2019-09-01,Joshua Wong and Alex Chow: The People of Hong Kong Will Not Be Cowed by China,You can arrest us. But more protesters will keep coming out.,"HONG KONG — “If we burn, you burn with us.” A famous line in the movie “The Hunger Games: Mockingjay” has been given a new life in Hong Kong’s summer-long protests: It has come to represent the spirit unleashed by hundreds of thousands of protesters. As many commentators have pointed out, the massive, leaderless resistance movement here is a critical front-line battle against the authoritarian Chinese Communist Party in Beijing. A dictatorial party facing domestic and global pressures — especially from the ongoing trade negotiations with the United States — the C.C.P. is getting impatient, apparently. On Friday, it targeted leading activists and politicians in Hong Kong with a round of arrests, possibly signaling that a broader crackdown may be around the corner.",Opinion,https://www.nytimes.com/2019/08/31/opinion/hong-kong-protest-joshua-wong.html
2019-09-01,53 People Died in Mass Shootings in August Alone in the U.S.,"So far this year, there have been at least 38 shootings with three or more fatalities, data shows.",The month of August ended as it began: with a shooting rampage and a significant death toll. ,U.S.,https://www.nytimes.com/2019/08/31/us/us-mass-shootings.html
2019-09-01,"A Very German Idea of Freedom: Nude Ping-Pong, Nude Sledding, Nude Just About Anything","Germany’s nudist movement, unique in the world, has survived Hitler, Communism and Instagram. It has everything to do with wanting to be free, say nudists, and zero to do with sex.",BERLIN — The first time Michael Adamski saw his mother-in-law naked it was awkward.,World,https://www.nytimes.com/2019/08/31/world/europe/germany-nudism.html
2019-09-01,"Diana Willkie, Frank Hamilton",The couple met at a bar in 2015 and soon began dating.,"Diana Fendig Willkie and Frank Watrous Hamilton IV are to be married Sept. 1. The Rev. Lucia P. Ballantine, an Episcopal priest and a cousin of the bride, is to officiate at the bride’s parents’ home in Aspen, Colo.",Fashion & Style,https://www.nytimes.com/2019/09/01/fashion/weddings/diana-willkie-frank-hamilton.html
2019-09-01,"Edna Ishayik, Seth London","The couple met in 2013 at a friend’s wedding in Lovettsville, Va.","Edna Joyce Ishayik and Seth Adam London are to be married Sept. 1 at the Castle Hill Inn in Newport, R.I. Rabbi Rachel M. Isaacs is to officiate.",Fashion & Style,https://www.nytimes.com/2019/09/01/fashion/weddings/edna-ishayik-seth-london.html
2019-09-01,"Katharine Anawalt, Harrison Gish","The bride and groom both graduated from Oberlin College, and met through a mutual college friend.","Katharine de Lancey Anawalt and Harrison Piecuch Gish are to be married Sept. 1 at Houston Hall, an events space in New York. David O’Grady, a friend of the couple who became a Universal Life Minister for the event, is to officiate.",Fashion & Style,https://www.nytimes.com/2019/09/01/fashion/weddings/katharine-anawalt-harrison-gish.html
2019-09-01,"Melanie Goldstein, Daniel Berenson","The couple met at a Yom Kippur breakfast at Stanford, when both were studying at the university.","Melanie Kramer Goldstein and Daniel Fischbein Berenson are to be married Sept. 1 at Villa Montalvo, an events space in Saratoga, Calif. Rabbi Jessica Oleon Kirschner, the executive director of the Hillel organization at Stanford, where the couple met at a Yom Kippur breakfast, is to officiate.",Fashion & Style,https://www.nytimes.com/2019/09/01/fashion/weddings/melanie-goldstein-daniel-berenson.html
2019-09-01,"Seanna Irvin-Anderson, Andrew Granchelli",The couple met in December 2014 while both were strolling on the beach in the Dominican Republic during a music festival.,"Seanna Sharae Irvin-Anderson and Andrew William Granchelli were married Aug. 30 at Hope Glen Farm in Cottage Grove, Minn. Alexander Mazer, a friend of the couple who became a Universal Life minister for the event, officiated.",Fashion & Style,https://www.nytimes.com/2019/09/01/fashion/weddings/seanna-irvin-anderson-andrew-granchelli.html
2019-09-01,How Much Will the Trade War Cost You by the End of the Year?,"About $460 for the average family, according to a new economic analysis.","About $460 for the average family, according to a new economic analysis.",Business Day,https://www.nytimes.com/interactive/2019/business/economy/trade-war-costs.html
2019-09-01,"As Trump Escalates Trade War, U.S. and China Move Further Apart With No End in Sight",The standoff is upending the relationship between the world’s two largest economies.,"WASHINGTON — President Trump’s trade war with China entered new territory on Sunday as his next round of tariffs took effect, changing the rules of trade in ways that have no recent historic precedent and driving the world’s two largest economies further apart.",World,https://www.nytimes.com/2019/09/01/world/asia/trump-trade-war-china.html
