date,headline,abstract,lead_paragraph,section,url
2017-06-01,February Thaw at the Flea Market,A tender moment amid the tchotchkes.,Dear Diary:,New York,https://www.nytimes.com/2017/05/31/nyregion/metropolitan-diary-february-thaw-at-the-flea-market.html
2017-06-01,Twitter Fails E.U. Standard on Removing Hate Speech Online,The findings are part of a study by the European Commission as policy makers and tech companies battle over what should be permitted online.,"Twitter has failed to meet European standards for removing hate speech online, figures to be published Thursday show, as pressure mounts, particularly on the Continent, for tech companies to do more to tackle such harmful material.",Technology,https://www.nytimes.com/2017/05/31/technology/twitter-facebook-google-europe-hate-speech.html
2017-06-01,Obamas Pay $8.1 Million for Home Just Miles From White House,"The former president and his family had been renting the mansion in the Kalorama neighborhood, a wealthy area where Trump administration officials also live.","WASHINGTON — President Barack Obama and his wife, Michelle, who have spent the past few months slowly figuring out the rhythm of post-White House life, have taken some time to invest in local real estate: They just spent $8.1 million to buy the mansion they’ve been renting in an exclusive neighborhood here.",U.S.,https://www.nytimes.com/2017/05/31/us/obama-buys-house-washington-kalorama.html
2017-06-01,Review: ‘The Incomparable Rose Hartman’ Snaps Glimpses of the Glitterati,Otis Mass’s documentary portrait of a Manhattan celebrity photographer reflects a talented but exasperating pro.,"Pushy, judgmental, tart-tongued and self-obsessed, the photographer at the heart of Otis Mass’s penetrating documentary, “The Incomparable Rose Hartman,” is, like her snapshots, a piece of work. Ms. Hartman made her name documenting the Studio 54 scene in the 1970s. (Her most famous image may be of Bianca Jagger at the nightclub, astride a horse.) Today she remains a tireless fixture of Manhattan night life, flitting about in her tinted glasses, cropped blond hairdo and high-end designer plumage, attending openings, parties and fashion events, in pursuit of revealing glimpses of the glitterati. And Ms. Hartman indisputably has a gift for capturing the spontaneous moment.",Movies,https://www.nytimes.com/2017/05/31/movies/the-incomparable-rose-hartman-review.html
2017-06-01,"City Law Illegally Promotes Unionization of Carwash Workers, Judge Rules",The ruling dealt a blow to Mayor Bill de Blasio’s efforts to increase protections for the low-wage carwash workers; fewer than 10 percent of whom are in unions.,"A federal judge ruled on Wednesday that a city law to regulate carwash businesses violated federal law because it encouraged unionization, dealing a blow to Mayor Bill de Blasio’s efforts to increase protections for low-wage carwash employees.",New York,https://www.nytimes.com/2017/05/31/nyregion/city-law-illegally-promotes-unionization-of-carwash-workers-judge-rules.html
2017-06-01,"Review: In ‘Dean,’ Demetri Martin Doodles Through Grief","The comic tries his hand at writing and directing a feature film, producing a sweet, humorous drama about loss.","Demetri Martin joins the ranks of comics who have written and directed films with the movie “Dean,” a mild but respectable story about a father and son who react to grief differently and have to recalibrate their relationship as a result.",Movies,https://www.nytimes.com/2017/05/31/movies/dean-review-demetri-martin.html
2017-06-01,Yankees Slugger Aaron Judge Is Third in Early All-Star Voting,"Judge, who had a major-league-leading 17 homers when the initial balloting was released, said he was undecided about whether he would participate in the Home Run Derby.","BALTIMORE — Before a recent Yankees game against the Tampa Bay Rays, Aaron Judge was stopped by a security guard as he was entering the visitors’ clubhouse at Tropicana Field.",Sports,https://www.nytimes.com/2017/05/31/sports/baseball/yankees-slugger-aaron-judge-is-third-in-early-al-all-star-voting.html
2017-06-01,"Comey Expected to Testify Before Senate, if He Isn’t Blocked",The testimony about conversations with the president would force Mr. Trump to decide whether to invoke executive privilege to try to stop Mr. Comey from testifying.,"Senators expect the former F.B.I. director, James B. Comey, to testify next week about his conversations with President Trump, congressional officials said on Wednesday, setting up a test of the White House’s willingness to cooperate with investigations into Mr. Trump’s associates.",U.S.,https://www.nytimes.com/2017/05/31/us/politics/james-comey-testify-trump-russia-fbi.html
2017-06-01,"Sorry, Cavaliers. It’s Warriors (in Four, Five, Six or Seven).",Editors and writers from The Times predict how the much anticipated N.B.A. finals will play out.,"For the third time in three years, the Golden State Warriors and the Cleveland Cavaliers will go at it in the N.B.A. finals, which begin Thursday night. We asked more than a dozen writers and editors at The New York Times for their take on the series. While most of them picked the Warriors, there were dissenters, too. Their thoughts:",Sports,https://www.nytimes.com/2017/05/31/sports/basketball/sorry-cavaliers-its-warriors-in-four-five-six-or-seven.html
2017-06-01,Review: ‘Radio Dreams’ Builds a Spiritual Home for Stateless Souls,A fictional San Francisco radio station provides a place for immigrants adrift to bond in the ether.,"The fictional San Francisco radio station PARS-FM, where much of “Radio Dreams” is set, is a study in gray and yellow. Its broadcasting booth is illuminated by a single glowing bulb, and its walls are covered in egg-carton-like soundproofing baffles. Multiple clocks on a wall giving times for cities from around the world are the only decorative feature of an adjacent conference room. “If an Iranian in Tokyo is listening and it’s 4 a.m. there, you know then to say good morning,” explains the station manager, Hamid, a grave fellow with a wild mane of white hair. Cozy it is not, yet this Farsi-language station is a spiritual home for Hamid and the stateless musicians and business people who move in and out of the place during the course of a day.",Movies,https://www.nytimes.com/2017/05/31/movies/radio-dreams-review.html
